Price,location.latitude,location.longitude,distance_to_any_train,bedrooms_model,bathrooms_model,analyticsProperty.imageCount,analyticsProperty.added,floorplan_count,property_age
600000.0,51.602469,-0.182592,0.4,3.0,1.0,15,20220412,4.0,37.0
550000.0,51.569444,0.000437,0.3,3.0,1.0,13,20211207,4.0,37.0
385000.0,51.471984,-0.326458,0.5,2.0,2.0,7,20220131,4.0,19.0
295000.0,51.456058,-0.008642,0.4,1.0,1.0,17,20220514,4.0,38.0
395000.0,51.47967,-0.10371,0.4,3.0,1.0,15,20220405,4.0,
390000.0,51.490955,-0.006905,0.3,3.0,1.0,9,20220425,4.0,37.0
550000.0,51.361204,-0.185949,0.2,3.0,2.0,17,20220430,4.0,37.0
400000.0,51.51203,0.00557,0.2,,1.0,13,20220623,4.0,
475000.0,51.582645,0.082402,0.3,3.0,1.0,17,20220526,4.0,37.0
450000.0,51.379166,-0.182782,0.7,3.0,1.0,11,20220503,1.0,37.0
375000.0,51.452893,-0.176219,0.7,2.0,1.0,8,20220309,9.0,27.0
550000.0,51.43914,0.02382,0.6,3.0,,14,20220406,4.0,
550000.0,51.502014,-0.024738,0.1,1.0,1.0,9,20220623,4.0,37.0
200000.0,51.451501,-0.244426,1.1,1.0,1.0,8,20220701,8.0,37.0
150000.0,51.514677,-0.069865,0.1,1.0,1.0,13,20211201,9.0,9.0
300000.0,51.490174,-0.165917,0.4,1.0,1.0,13,20210901,4.0,37.0
249950.0,51.469123,-0.366869,0.1,,1.0,5,20220405,4.0,10.0
280000.0,51.53049,-0.17773,0.3,,1.0,11,20220318,4.0,37.0
345000.0,51.506498,0.071801,0.2,1.0,1.0,11,20220615,4.0,
455000.0,51.50942,0.0056,0.3,1.0,1.0,15,20220211,4.0,37.0
280000.0,51.53313,0.03894,0.2,2.0,1.0,4,20211213,4.0,
240000.0,51.359306,-0.195952,0.2,1.0,1.0,8,20220527,4.0,37.0
340000.0,51.567592,-0.028875,0.3,2.0,1.0,11,20210312,4.0,37.0
218000.0,51.58391,0.0812,0.3,1.0,1.0,9,20220210,4.0,37.0
390000.0,51.53329,-0.282976,0.4,2.0,1.0,10,20220324,4.0,37.0
495000.0,51.415164,-0.089594,0.7,2.0,1.0,27,20220214,4.0,37.0
279950.0,51.4011,-0.168424,0.3,2.0,1.0,13,20220315,4.0,37.0
400000.0,51.385792,-0.079976,0.4,2.0,2.0,9,20220113,4.0,37.0
250000.0,51.48262,-0.10258,0.4,1.0,1.0,9,20220422,4.0,
368000.0,51.49927,0.02605,0.3,,1.0,13,20211012,4.0,
300000.0,51.43933,-0.05603,0.1,1.0,1.0,10,20220329,4.0,37.0
525000.0,51.571732,0.265744,1.1,3.0,1.0,16,20210618,4.0,37.0
475000.0,51.499553,-0.193332,0.1,1.0,1.0,17,20220523,4.0,37.0
500000.0,51.473523,0.018121,0.7,2.0,1.0,14,20220506,4.0,37.0
559000.0,51.5229,-0.192334,0.3,1.0,1.0,22,20211123,4.0,37.0
515000.0,51.533523,-0.31202,0.5,3.0,2.0,15,20220509,4.0,27.0
440000.0,51.391924,-0.219764,0.9,2.0,2.0,14,20220711,9.0,
400000.0,51.555718,0.005417,0.5,2.0,1.0,13,20210824,4.0,37.0
550000.0,51.44078,-0.11258,0.3,4.0,,17,20220510,4.0,
560000.0,51.462473,-0.131437,0.2,2.0,1.0,9,20211203,4.0,
550000.0,51.497932,-0.431943,0.6,4.0,,20,20220629,4.0,38.0
435000.0,51.398288,-0.303104,0.4,1.0,1.0,12,20220224,4.0,37.0
558000.0,51.490129,-0.039334,0.4,2.0,2.0,10,20220204,1.0,
395000.0,51.52525,-0.01547,0.2,1.0,1.0,7,20220518,4.0,10.0
395000.0,51.44873,-0.2174,0.5,3.0,1.0,12,20220504,4.0,37.0
550000.0,51.459227,-0.135256,0.2,1.0,1.0,10,20220407,4.0,
400000.0,51.51186,-0.18251,0.2,1.0,1.0,5,20220606,4.0,37.0
375000.0,51.530557,-0.026922,0.3,1.0,1.0,12,20220215,4.0,13.0
500000.0,51.482091,-0.015002,0.2,2.0,1.0,6,20211015,4.0,9.0
550000.0,51.426611,-0.202168,0.4,2.0,1.0,15,20220427,4.0,
575000.0,51.473884,-0.115053,0.3,2.0,1.0,17,20220520,9.0,
600000.0,51.520346,-0.455787,1.0,5.0,2.0,13,20220512,4.0,
269950.0,51.462764,-0.36237,0.1,1.0,1.0,9,20220404,4.0,37.0
575000.0,51.50148,-0.26807,0.2,2.0,1.0,10,20220622,4.0,37.0
535000.0,51.502014,-0.11771,0.2,1.0,1.0,10,20220711,4.0,
535000.0,51.436902,-0.119041,0.4,3.0,1.0,6,20220325,4.0,
425000.0,51.46622,-0.02437,0.2,1.0,1.0,13,20220504,4.0,
575000.0,51.464218,0.148959,0.5,4.0,2.0,13,20220503,4.0,37.0
480000.0,51.365581,-0.198609,0.3,3.0,2.0,18,20220616,4.0,37.0
350000.0,51.478456,-0.075467,0.7,2.0,1.0,8,20211117,9.0,
375000.0,51.470223,-0.052546,0.2,1.0,1.0,10,20220322,8.0,
600000.0,51.46183,-0.274266,0.5,2.0,1.0,10,20220201,4.0,
490000.0,51.389455,-0.049741,0.4,3.0,1.0,15,20210726,4.0,37.0
600000.0,51.420185,-0.082682,0.3,3.0,1.0,8,20220701,4.0,
325000.0,51.465482,-0.039205,0.1,1.0,1.0,10,20220607,4.0,
425000.0,51.45952,-0.050727,0.5,3.0,2.0,12,20210902,8.0,
280000.0,51.427239,-0.140068,0.4,1.0,1.0,15,20220117,4.0,37.0
325000.0,51.592491,-0.037108,0.4,1.0,1.0,15,20220530,4.0,37.0
270000.0,51.473768,-0.056196,0.1,1.0,1.0,9,20220310,4.0,
575000.0,51.456798,-0.23759,0.7,2.0,1.0,6,20220520,4.0,37.0
223000.0,51.477565,-0.098601,0.7,1.0,1.0,10,20220519,4.0,
410000.0,51.408063,-0.218781,0.2,3.0,1.0,13,20220111,4.0,
275000.0,51.46178,-0.005836,0.4,1.0,1.0,9,20220117,4.0,27.0
425000.0,51.58466,0.0232,0.3,2.0,1.0,13,20220409,4.0,37.0
550000.0,51.492947,-0.188306,0.3,1.0,,9,20220513,4.0,37.0
325000.0,51.437754,-0.053956,0.1,1.0,1.0,6,20220228,4.0,
310000.0,51.386053,-0.161212,0.5,2.0,1.0,21,20220630,4.0,38.0
425000.0,51.41335,-0.313534,0.1,2.0,1.0,11,20220629,4.0,
375000.0,51.512549,-0.32751,0.3,1.0,1.0,10,20220323,4.0,37.0
365000.0,51.518336,-0.224623,0.4,,1.0,6,20220419,4.0,37.0
575000.0,51.499923,-0.266287,0.2,2.0,2.0,10,20220321,5.0,37.0
425000.0,51.41119,-0.07865,0.5,2.0,1.0,14,20220423,4.0,37.0
575000.0,51.441989,-0.191339,0.2,2.0,1.0,7,20220416,4.0,37.0
500000.0,51.604046,0.173426,2.1,4.0,2.0,15,20220214,4.0,37.0
450000.0,51.51749,-0.01393,0.2,2.0,2.0,15,20220608,4.0,37.0
475000.0,51.424891,-0.078343,0.3,2.0,1.0,9,20210517,4.0,
450000.0,51.515865,-0.055658,0.3,2.0,1.0,11,20220316,4.0,37.0
550000.0,51.4338,-0.129268,0.3,2.0,1.0,8,20220309,4.0,
399950.0,51.445711,-0.334209,0.4,1.0,1.0,9,20220203,4.0,
565000.0,51.535495,-0.167267,0.3,2.0,1.0,11,20210216,9.0,37.0
300000.0,51.38646,-0.16668,0.6,1.0,1.0,11,20220223,8.0,37.0
295000.0,51.37689,-0.15919,0.2,1.0,1.0,13,20220630,4.0,10.0
365000.0,51.460184,-0.123173,0.4,1.0,1.0,6,20220209,4.0,
330000.0,51.52144,0.018398,0.6,2.0,1.0,8,20220413,4.0,
299950.0,51.476303,-0.364734,0.4,2.0,,10,20210408,4.0,27.0
365000.0,51.470581,-0.067784,0.1,1.0,1.0,10,20220117,4.0,
550000.0,51.569755,-0.018915,0.5,3.0,1.0,14,20211127,4.0,37.0
500000.0,51.477747,-0.285238,0.0,1.0,1.0,8,20201215,4.0,
375000.0,51.490734,-0.083405,0.8,2.0,1.0,11,20220516,9.0,
400000.0,51.50662,-0.03645,0.4,2.0,1.0,14,20220525,4.0,
576580.0,51.373208,-0.097627,0.1,2.0,2.0,16,20220511,5.0,1.0
250000.0,51.587413,-0.010571,0.4,1.0,1.0,10,20211006,4.0,37.0
560000.0,51.615043,-0.029865,0.9,3.0,1.0,19,20220314,4.0,37.0
450000.0,51.393553,-0.107123,0.4,3.0,1.0,13,20220704,4.0,37.0
500000.0,51.59369,0.16152,1.6,3.0,1.0,12,20220621,8.0,37.0
300000.0,51.392366,-0.22435,0.7,1.0,1.0,12,20220318,4.0,
375000.0,51.487429,-0.020599,0.3,1.0,,11,20220530,4.0,37.0
250000.0,51.552315,0.017253,0.4,1.0,,8,20220506,1.0,
450000.0,51.36536,-0.2936,0.3,2.0,1.0,18,20220226,12.0,37.0
425000.0,51.41605,-0.149177,0.5,2.0,1.0,10,20220106,4.0,
319950.0,51.424051,-0.383078,0.7,2.0,,10,20220705,4.0,
400000.0,51.426387,-0.066138,0.5,3.0,1.0,12,20220509,4.0,
550000.0,51.517003,-0.223071,0.3,1.0,1.0,5,20220527,4.0,37.0
415000.0,51.416342,-0.149849,0.5,2.0,1.0,11,20220128,9.0,
250000.0,51.405343,-0.141262,0.6,1.0,1.0,9,20211217,4.0,10.0
475000.0,51.34523,-0.074535,0.9,3.0,1.0,13,20220608,4.0,37.0
400000.0,51.433,-0.056485,0.4,2.0,1.0,11,20220122,4.0,
575000.0,51.49201,-0.19597,0.1,1.0,1.0,13,20220122,4.0,37.0
400000.0,51.446957,-0.158752,0.2,1.0,1.0,8,20220324,4.0,37.0
425000.0,51.467136,-0.063527,0.3,3.0,1.0,13,20220708,4.0,
450000.0,51.42081,-0.33113,0.3,2.0,1.0,7,20220622,4.0,
399950.0,51.54025,-0.3263,0.3,2.0,1.0,10,20210915,4.0,37.0
450000.0,51.495518,-0.037768,0.5,2.0,1.0,9,20220704,4.0,
450000.0,51.501726,-0.027289,0.3,1.0,1.0,15,20220321,9.0,37.0
595000.0,51.37994,-0.287678,0.4,3.0,1.0,15,20220518,4.0,37.0
187500.0,51.499793,-0.104461,0.3,1.0,1.0,8,20220610,4.0,
425000.0,51.594336,0.23287,0.1,2.0,2.0,11,20220120,4.0,10.0
570000.0,51.538006,-0.426052,1.5,3.0,,16,20220524,4.0,
600000.0,51.56472,0.174631,0.8,5.0,2.0,22,20210910,4.0,37.0
377495.0,51.60839,0.10557,0.6,2.0,,14,20220609,4.0,1.0
200000.0,51.441239,0.008526,0.6,1.0,1.0,13,20220614,4.0,27.0
450000.0,51.523909,-0.175631,0.3,2.0,2.0,4,20220302,9.0,37.0
450000.0,51.47221,-0.12606,0.2,2.0,1.0,19,20220503,4.0,
210000.0,51.425298,-0.106042,0.5,,1.0,12,20220405,4.0,37.0
259950.0,51.582523,0.108773,0.9,2.0,1.0,2,20220511,1.0,37.0
350000.0,51.52961,-0.01552,0.3,1.0,1.0,7,20220314,4.0,37.0
575000.0,51.466866,0.129157,0.3,3.0,1.0,16,20220505,4.0,37.0
320000.0,51.3685,-0.2092,0.2,2.0,1.0,8,20211011,8.0,37.0
550000.0,51.528313,-0.010777,0.3,2.0,2.0,28,20220630,4.0,6.0
325000.0,51.521559,0.056629,0.4,3.0,1.0,15,20220424,4.0,
250000.0,51.60057,0.03473,0.5,1.0,1.0,8,20201130,4.0,37.0
325000.0,51.36295,-0.14891,0.2,2.0,1.0,18,20220531,4.0,37.0
450000.0,51.465584,-0.154935,0.6,2.0,1.0,6,20220411,4.0,37.0
465000.0,51.61087,0.10748,0.7,5.0,2.0,10,20201211,12.0,37.0
475000.0,51.42666,-0.38209,0.9,3.0,,5,20220113,4.0,
289950.0,51.485877,-0.397327,1.0,2.0,1.0,7,20220331,1.0,37.0
440000.0,51.500766,-0.395534,0.8,3.0,2.0,13,20200824,4.0,37.0
575000.0,51.458045,-0.239325,0.6,2.0,1.0,6,20220325,4.0,37.0
500000.0,51.58531,0.05311,0.7,2.0,1.0,10,20220515,4.0,38.0
565000.0,51.49578,-0.07276,0.4,2.0,1.0,9,20220309,4.0,
325000.0,51.567877,-0.031291,0.3,2.0,1.0,12,20211202,4.0,37.0
425000.0,51.452393,-0.147169,0.0,1.0,1.0,8,20220121,4.0,37.0
550000.0,51.460193,-0.357393,0.2,3.0,1.0,8,20220607,4.0,37.0
515000.0,51.506483,-0.379236,0.1,2.0,1.0,30,20220525,4.0,1.0
334950.0,51.436595,-0.350228,0.2,1.0,1.0,8,20220510,4.0,
370000.0,51.382737,-0.29319,0.7,2.0,1.0,7,20220310,4.0,37.0
430000.0,51.417909,-0.370014,0.2,2.0,,8,20220321,4.0,
131250.0,51.54777,0.02416,0.1,3.0,1.0,28,20211111,4.0,
575000.0,51.509159,-0.483045,0.5,3.0,1.0,14,20211101,4.0,
600000.0,51.46891,-0.257254,0.3,2.0,1.0,8,20220518,4.0,
375000.0,51.466843,-0.109942,0.3,3.0,1.0,12,20210811,4.0,
585000.0,51.42472,-0.14224,0.5,2.0,,2,20220419,1.0,37.0
600000.0,51.654752,-0.173475,0.4,4.0,1.0,16,20220219,4.0,37.0
550000.0,51.36569,-0.21282,0.3,3.0,1.0,31,20220414,4.0,37.0
399950.0,51.429466,-0.323614,0.5,2.0,1.0,5,20220131,4.0,
380000.0,51.53402,-0.00774,0.2,1.0,1.0,9,20211025,1.0,
475000.0,51.515642,-0.210158,0.1,,1.0,8,20220221,4.0,37.0
270000.0,51.46083,-0.347797,0.6,1.0,1.0,8,20220204,4.0,37.0
475000.0,51.542844,0.05848,0.4,3.0,2.0,12,20220201,1.0,
525000.0,51.42159,-0.08196,0.2,3.0,1.0,11,20220201,4.0,37.0
600000.0,51.524513,-0.186688,0.2,1.0,1.0,7,20220704,4.0,37.0
550000.0,51.3886,-0.2985,0.4,2.0,1.0,12,20220304,4.0,37.0
270000.0,51.46195,-0.00569,0.4,1.0,,13,20220223,4.0,27.0
375000.0,51.531954,-0.03401,0.5,2.0,1.0,16,20210831,4.0,19.0
525000.0,51.453552,-0.14418,0.2,2.0,1.0,12,20220701,4.0,
325000.0,51.43893,-0.0644,0.5,2.0,,12,20220314,4.0,
475000.0,51.385971,-0.294686,0.6,2.0,2.0,6,20220624,4.0,22.0
450000.0,51.578559,0.027463,0.2,2.0,1.0,17,20220314,4.0,37.0
425000.0,51.315764,-0.154252,0.2,3.0,1.0,14,20220507,4.0,37.0
435000.0,51.46883,-0.17975,0.4,1.0,1.0,10,20220330,4.0,13.0
300000.0,51.45397,-0.10464,0.1,1.0,1.0,9,20211226,4.0,37.0
497500.0,51.41669,-0.2162,0.4,2.0,1.0,16,20220525,4.0,
385000.0,,,0.4,,,15,20220302,,
550000.0,51.52001,-0.22279,0.5,1.0,1.0,8,20220117,4.0,37.0
450000.0,51.470192,-0.172501,0.5,1.0,1.0,11,20220415,4.0,21.0
350000.0,51.53229,-0.364858,1.1,2.0,1.0,7,20211130,4.0,37.0
122500.0,51.52526,-0.01114,0.0,2.0,,17,20220702,4.0,10.0
435000.0,51.413978,-0.305067,0.2,2.0,2.0,9,20220330,9.0,11.0
400000.0,51.439716,-0.149167,0.2,1.0,1.0,11,20220430,4.0,37.0
375000.0,51.47792,-0.11761,0.3,2.0,1.0,12,20220324,4.0,
600000.0,51.423996,-0.17534,0.4,2.0,1.0,12,20220316,4.0,37.0
400000.0,51.49112,-0.03957,0.4,1.0,1.0,11,20220524,4.0,
500000.0,51.5258,0.054356,0.7,3.0,,12,20220429,1.0,
204950.0,51.48462,-0.37932,0.8,1.0,1.0,6,20211110,4.0,37.0
600000.0,51.575925,0.050178,0.2,3.0,1.0,18,20220704,4.0,37.0
520000.0,51.5003,-0.04566,0.2,2.0,1.0,14,20220513,4.0,
500000.0,51.407646,-0.222852,0.3,1.0,1.0,6,20220705,4.0,
250000.0,51.575668,0.068541,0.1,1.0,1.0,11,20211215,4.0,13.0
525000.0,51.41504,-0.21367,0.3,2.0,1.0,15,20220518,4.0,
435000.0,51.364721,-0.188899,0.3,2.0,1.0,13,20220413,4.0,37.0
405000.0,51.50087,-0.0367,0.6,1.0,1.0,11,20220628,4.0,
380000.0,51.593357,-0.023073,0.7,1.0,1.0,19,20220627,4.0,27.0
270000.0,51.449632,-0.173988,0.5,1.0,1.0,6,20220512,4.0,37.0
525000.0,51.45427,-0.07661,0.5,2.0,1.0,11,20220113,4.0,
500000.0,51.57372,0.16227,0.9,4.0,,19,20211115,4.0,37.0
495000.0,51.5401,-0.00069,0.1,1.0,1.0,12,20220419,4.0,
174000.0,51.55808,0.06781,0.1,1.0,,18,20220522,4.0,10.0
600000.0,51.57367,0.03007,0.1,2.0,1.0,9,20211117,4.0,37.0
300000.0,51.534267,-0.190081,0.2,,1.0,12,20210714,9.0,37.0
200000.0,51.35226,-0.19262,0.5,1.0,1.0,7,20220128,4.0,37.0
500000.0,51.583873,-0.00759,0.3,2.0,1.0,14,20220601,4.0,37.0
600000.0,51.47,0.126771,0.5,4.0,,15,20220323,4.0,37.0
600000.0,51.592009,0.071892,0.8,3.0,1.0,14,20220509,4.0,37.0
300000.0,51.354189,-0.148098,0.4,1.0,1.0,11,20220420,4.0,5.0
480000.0,51.384254,-0.238647,0.4,2.0,1.0,10,20220617,4.0,37.0
450000.0,51.402642,-0.171832,0.3,3.0,,19,20220318,4.0,
450000.0,51.49266,0.07458,0.2,1.0,1.0,22,20210618,9.0,38.0
360000.0,51.404439,-0.152686,0.2,2.0,,19,20220203,4.0,
520000.0,51.44176,-0.15637,0.2,2.0,2.0,25,20220209,1.0,37.0
200000.0,51.618183,-0.019033,1.1,1.0,1.0,9,20220411,4.0,37.0
500000.0,51.45473,-0.370684,0.6,2.0,1.0,12,20211224,4.0,
230000.0,51.43153,0.03269,0.5,2.0,1.0,8,20211111,4.0,37.0
340000.0,51.41118,-0.28026,0.2,1.0,,12,20220613,4.0,37.0
385000.0,51.5127,-0.00218,0.2,1.0,1.0,4,20210412,1.0,6.0
350000.0,51.49636,-0.184007,0.1,1.0,1.0,8,20220309,4.0,37.0
325000.0,51.4467,-0.21431,0.3,2.0,1.0,12,20220323,4.0,37.0
250000.0,51.517733,-0.03543,0.4,1.0,1.0,18,20220525,4.0,37.0
475000.0,51.40194,-0.09572,0.3,3.0,1.0,12,20220707,4.0,37.0
550000.0,51.498408,-0.02158,0.2,2.0,,17,20220606,4.0,18.0
525000.0,51.551063,-0.481386,0.4,3.0,1.0,16,20220614,4.0,37.0
400000.0,51.430622,-0.366612,0.7,2.0,1.0,8,20220124,4.0,
575000.0,51.559822,-0.415224,0.2,2.0,1.0,17,20220426,4.0,
580000.0,51.472144,-0.177276,0.3,1.0,1.0,24,20220503,4.0,5.0
525000.0,51.5633,0.06713,0.3,3.0,2.0,19,20220509,4.0,38.0
460000.0,51.38016,-0.27438,0.3,3.0,2.0,3,20220121,1.0,
450000.0,51.486057,0.11504,0.4,3.0,1.0,15,20220520,4.0,37.0
365000.0,51.440828,-0.124966,0.2,2.0,1.0,8,20211018,4.0,
459500.0,51.51931,0.04712,0.6,3.0,2.0,15,20220706,4.0,
410000.0,51.44229,-0.419573,0.6,2.0,1.0,14,20220510,4.0,37.0
500000.0,51.523105,-0.432518,1.5,3.0,1.0,11,20220404,4.0,37.0
350000.0,51.49793,-0.01979,0.2,1.0,1.0,13,20220401,9.0,12.0
550000.0,51.50116,-0.09792,0.2,1.0,1.0,15,20220430,4.0,
385000.0,51.49794,-0.0182,0.2,2.0,2.0,9,20220628,1.0,17.0
300000.0,51.47947,-0.09796,0.7,2.0,1.0,14,20211022,4.0,
525000.0,51.36573,-0.209617,0.2,3.0,1.0,18,20220216,8.0,37.0
500000.0,51.54268,0.12388,0.2,3.0,1.0,13,20220218,4.0,37.0
300000.0,51.52505,-0.20389,0.3,1.0,1.0,4,20210310,4.0,37.0
465000.0,51.52434,0.00611,0.3,3.0,1.0,12,20211223,4.0,
500000.0,51.56641,-0.00892,0.2,2.0,1.0,18,20220520,4.0,37.0
435000.0,51.582288,0.225644,0.8,3.0,1.0,12,20211116,4.0,37.0
550000.0,51.455395,-0.419738,0.7,3.0,1.0,18,20220701,1.0,37.0
425000.0,51.339874,-0.037068,0.8,3.0,3.0,10,20220526,4.0,37.0
390000.0,51.58243,0.02195,0.1,2.0,1.0,13,20220421,4.0,37.0
610000.0,51.63256,-0.15531,0.6,3.0,1.0,14,20210917,4.0,37.0
425000.0,51.472069,-0.016684,0.2,2.0,2.0,20,20220205,4.0,18.0
300000.0,51.399562,-0.199594,0.2,1.0,1.0,12,20220603,4.0,
530000.0,51.41782,-0.158879,0.1,2.0,2.0,7,20220506,4.0,
425000.0,51.37796,-0.09665,0.2,2.0,2.0,13,20200821,1.0,18.0
547500.0,51.53796,-0.02299,0.4,2.0,,13,20220503,1.0,10.0
575000.0,51.38449,-0.241738,0.3,3.0,1.0,10,20220516,4.0,37.0
600000.0,51.591653,-0.200217,0.7,2.0,2.0,11,20220623,4.0,37.0
600000.0,51.569214,-0.124809,0.4,2.0,1.0,12,20220118,8.0,37.0
250000.0,51.481219,-0.049228,0.5,1.0,1.0,10,20220310,4.0,
550000.0,51.447221,-0.014124,0.5,3.0,,10,20220629,8.0,
550000.0,51.518342,-0.215773,0.2,1.0,1.0,6,20220407,4.0,37.0
395000.0,51.492412,-0.262636,0.3,1.0,1.0,6,20220121,9.0,37.0
575000.0,51.562015,-0.418868,0.4,3.0,1.0,14,20220304,4.0,
400000.0,51.4539,-0.0082,0.3,1.0,1.0,10,20211104,4.0,
549950.0,51.55179,-0.34722,0.6,3.0,1.0,22,20211207,20.0,37.0
415000.0,51.46307,0.00271,0.3,1.0,1.0,15,20220208,4.0,
525000.0,51.47796,0.08199,0.8,3.0,1.0,18,20220311,4.0,37.0
600000.0,51.53113,0.06077,0.7,3.0,2.0,41,20220406,12.0,
500000.0,51.491893,-0.096267,0.3,1.0,1.0,12,20211123,4.0,
300000.0,51.57125,0.11035,0.4,2.0,1.0,8,20211016,8.0,37.0
600000.0,51.61768,-0.11299,0.1,3.0,,33,20220426,4.0,37.0
190000.0,51.390667,-0.179897,0.6,1.0,1.0,4,20210921,4.0,38.0
300000.0,51.40957,-0.28693,0.2,2.0,1.0,11,20220629,4.0,37.0
600000.0,51.468635,-0.344715,0.5,3.0,1.0,12,20211109,4.0,27.0
450000.0,51.48627,0.098325,0.6,4.0,2.0,12,20211116,4.0,37.0
500000.0,51.499739,0.030533,0.2,2.0,,18,20220519,4.0,
535000.0,51.567744,-0.436387,0.1,3.0,1.0,11,20220107,4.0,37.0
550000.0,51.51946,-0.21938,0.4,1.0,1.0,13,20220621,4.0,37.0
360000.0,51.419321,-0.161604,0.1,2.0,1.0,11,20220127,4.0,
112000.0,51.36782,-0.19597,0.4,2.0,1.0,7,20211110,1.0,20.0
490000.0,51.61537,-0.1101,0.2,2.0,2.0,10,20220506,4.0,6.0
470000.0,51.496074,-0.382801,0.7,3.0,1.0,7,20220325,4.0,37.0
375000.0,51.490271,-0.299747,0.5,1.0,1.0,9,20220406,4.0,11.0
450000.0,51.419069,-0.193913,0.3,1.0,1.0,11,20211026,4.0,
450000.0,51.431098,-0.127824,0.4,2.0,2.0,9,20220511,4.0,37.0
475000.0,51.61772,-0.085543,0.6,3.0,1.0,9,20220317,1.0,37.0
520000.0,51.620252,-0.106734,0.2,2.0,2.0,7,20220311,4.0,25.0
155000.0,51.47662,-0.02205,0.2,3.0,,10,20220407,4.0,10.0
386250.0,51.41403,-0.09291,0.8,3.0,1.0,5,20220504,4.0,37.0
475000.0,51.54066,0.05543,0.2,5.0,3.0,4,20210427,1.0,
450000.0,51.354584,-0.136187,0.7,2.0,2.0,10,20220126,4.0,14.0
280000.0,51.464751,-0.067268,0.4,1.0,1.0,7,20220628,1.0,
264500.0,51.38708,-0.3112,0.5,1.0,1.0,6,20220304,4.0,37.0
450000.0,51.601421,0.23237,0.6,2.0,2.0,18,20220613,4.0,37.0
500000.0,51.439866,-0.151343,0.2,2.0,1.0,6,20220705,4.0,37.0
375000.0,51.50157,-0.27513,0.2,1.0,1.0,13,20220506,4.0,6.0
525000.0,51.502523,-0.286523,0.3,3.0,1.0,7,20220620,4.0,37.0
425000.0,51.36507,-0.197233,0.4,2.0,1.0,13,20220323,4.0,37.0
400000.0,51.498672,-0.021812,0.2,1.0,1.0,12,20200214,4.0,17.0
395000.0,51.371484,-0.30042,0.5,3.0,1.0,13,20200811,4.0,37.0
480000.0,51.5,-0.024418,0.2,3.0,1.0,9,20220128,4.0,37.0
325000.0,51.475726,-0.03767,0.1,1.0,1.0,10,20220623,4.0,
525000.0,51.389615,-0.195752,0.1,3.0,1.0,8,20220613,9.0,
485000.0,51.41843,-0.10337,0.9,2.0,1.0,10,20210616,4.0,37.0
375000.0,51.520547,-0.028952,0.4,1.0,1.0,11,20220614,4.0,9.0
400000.0,51.622959,0.029384,0.7,2.0,1.0,12,20220407,4.0,37.0
420000.0,51.4799,-0.1063,0.3,3.0,1.0,10,20220712,4.0,
450000.0,51.38036,-0.089213,0.3,3.0,2.0,12,20211226,4.0,37.0
450000.0,51.52011,0.01126,0.3,2.0,2.0,7,20220530,4.0,
385000.0,51.51732,-0.18705,0.1,1.0,1.0,16,20211020,4.0,37.0
435000.0,51.539824,0.006289,0.3,2.0,1.0,17,20220421,4.0,
575000.0,51.5341,0.016053,0.2,3.0,,23,20220516,8.0,
525000.0,51.51946,-0.21097,0.2,1.0,1.0,6,20220114,4.0,37.0
500000.0,51.577338,0.167203,0.7,3.0,1.0,19,20220321,4.0,37.0
575000.0,51.397522,-0.120731,0.9,3.0,2.0,16,20220428,4.0,37.0
300000.0,51.471912,-0.020323,0.2,1.0,1.0,13,20211109,4.0,21.0
400000.0,51.50381,-0.10041,0.2,1.0,1.0,8,20220519,4.0,
300000.0,51.5212,0.01729,0.6,2.0,2.0,12,20220627,4.0,
400000.0,51.500839,-0.078678,0.4,,1.0,7,20220423,4.0,
280000.0,51.5064,-0.0561,0.1,,1.0,10,20220117,4.0,37.0
325000.0,51.540286,0.038401,0.4,2.0,1.0,14,20220330,4.0,
430000.0,51.509079,-0.322529,0.3,2.0,,15,20220120,4.0,37.0
457000.0,51.51749,-0.05717,0.2,,1.0,12,20211122,4.0,37.0
500000.0,51.488914,-0.168512,0.4,,1.0,40,20201203,4.0,37.0
550000.0,51.51484,-0.16639,0.3,1.0,1.0,10,20220518,4.0,27.0
600000.0,51.65563,-0.07426,0.4,3.0,1.0,4,20220214,1.0,37.0
550000.0,51.48979,-0.28148,0.3,2.0,1.0,15,20220328,4.0,37.0
550000.0,51.43921,-0.02194,0.4,3.0,2.0,16,20220427,4.0,
507000.0,51.43705,-0.17195,0.5,1.0,,6,20220617,4.0,10.0
575000.0,51.45774,-0.13788,0.3,3.0,2.0,16,20220504,4.0,
280000.0,51.598009,0.02804,0.4,1.0,1.0,10,20220407,4.0,37.0
297000.0,51.4527,-0.23048,0.8,1.0,1.0,12,20210813,4.0,37.0
280000.0,51.51374,0.03265,0.3,2.0,1.0,13,20220613,4.0,
475000.0,51.36227,-0.15123,0.2,3.0,2.0,16,20220531,4.0,1.0
325000.0,51.517985,-0.027376,0.5,1.0,1.0,8,20220520,4.0,10.0
512500.0,51.494309,0.067949,0.2,1.0,1.0,13,20220425,4.0,7.0
425000.0,51.476038,-0.077167,0.6,2.0,1.0,6,20220329,9.0,
410000.0,51.532963,0.05532,0.5,2.0,1.0,10,20220223,4.0,
350000.0,51.521149,-0.046194,0.1,1.0,1.0,14,20220705,4.0,37.0
525000.0,51.533563,-0.31899,0.3,2.0,1.0,14,20220519,1.0,38.0
500000.0,51.403353,-0.084332,0.6,3.0,1.0,15,20220406,4.0,37.0
